ID|Name|RaisedFunds
"344016"|"Inside Out Web Solutions"|"0"
"343788"|"PyroZ Community Services"|"0"
"343753"|"Fantrac "|"0"
"343573"|"CC's Box"|"0"
"343451"|"TeaMeet"|"0"
"333103"|"New Horizons Ventures"|"100k-1M"
"343254"|"Cuves Thermales"|"0"
"343138"|"MeuTutor"|"0"
"343031"|"Health Sidekick"|"0"
"342960"|"Fibras Andinas Chile: Royal Llama"|"0"
"342786"|"Recruitment Services"|"0"
"342776"|"biindoo ltd 邊度"|"0"
"342584"|"TribeSay"|"0"
"342556"|"WiseGuy Records Studios LLC. "|"0"
"342555"|"iRodeo"|"0"
"342423"|"Businessconnect"|"0"
"342406"|"mamfy.ru"|"0"
"342355"|"LoyalBe"|"0"
"342228"|"Octodon"|"0"
"341964"|"Haddie Motion Picture"|"0"
"341549"|"ProudBoard"|"10-100k"
"341180"|"ASHA"|"0"
"341063"|"Crowe and Company"|"0"
"340253"|"posto7"|"10-100k"
"340957"|"Green Isle Film"|"0"
"340821"|"NextPotential"|"10-100k"
"328817"|"Broadway Near You"|"0"
"340499"|"DevBatch"|"0"
"309891"|"DreamShare"|"10-100k"
"31455"|"Asset Dynamics"|"0"
"340051"|"eyecarrot"|"0"
"340034"|"Donson Window Tinting"|"0"
"339878"|"Entej"|"0"
"339848"|"AppCoins"|"0"
"279044"|"IPV ENERGIA"|"0"
"339754"|"WATfest"|"0"
"339693"|"PinchPoint"|"10-100k"
"339546"|"AppSpin"|"0"
"339421"|"Easyvibe"|"10-100k"
"339206"|"Medical Tracking Solutions"|"0"
"338823"|"Black Widow "|"0"
"338809"|"answeryon"|"0"
"338796"|"RentChek"|"0"
"338690"|"ObjectiveProject"|"0"
"338624"|"REO Capital"|"0"
"338529"|"Unity Travel"|"0"
"338253"|"Symfonie Angel Ventures, LP"|"0"
"338244"|"HIRE a HUMAN"|"0"
"338231"|"R&J Entertainment"|"0"
"338209"|"Derisq"|"0"
"338180"|"Max Rights"|"0"
"338173"|"Mobile2Me"|"0"
"337924"|"mydress"|"0"
"337834"|"Fquare"|"0"
"323686"|"DIY Renewables"|"0"
"337651"|"proContacts.pro"|"0"
"337546"|"Marques de la Mota"|"0"
"337505"|"Cue Wines"|"0"
"337398"|"NuLife Recovery"|"0"
"336922"|"Football Action Sport Association"|"0"
"336898"|"OJUAGBO"|"0"
"335726"|"College Inside View"|"0"
"336849"|"Mellowcabs"|"0"
"336780"|" BlueRose"|"0"
"336779"|"Techzonic"|"0"
"336759"|"NYLA By Scott "|"0"
"336648"|"flipAir"|"0"
"336514"|"Door Face Designs"|"0"
"336283"|"Bookfoods"|"0"
"336232"|"Creative Solutions"|"0"
"336048"|"Majestic Gaming"|"0"
"335981"|"BridgingPoints Marketing Services"|"0"
"16361"|"Oceen"|"0"
"335668"|"Milo Fitness"|"0"
"335661"|"Hashtack"|"0"
"335652"|":Dudexp"|"0"
"335539"|"CALLEBELLA"|"0"
"335483"|"CrowdBus"|"0"
"335249"|"Cedar Grove Brewery & Tap"|"0"
"335232"|"Traffix"|"0"
"335188"|"Awestruck Foods Private"|"0"
"335010"|"Finciero"|"0"
"334978"|"Quipbook.com"|"0"
"334952"|"Arte e Artefato"|"0"
"334910"|"Huntable"|"0"
"334897"|"pixd"|"0"
"334861"|"Flatsoft Displays Company Limited "|"100k-1M"
"334808"|"Learnersuit in Noa Systems"|"0"
"334801"|"After i Pass On"|"0"
"334727"|"Talent Monthly Magazine"|"0"
"334673"|"TheGameWall"|"0"
"334647"|"BetterTrainers Company"|"0"
"334609"|"IMBECS "|"0"
"315511"|"Vitalane"|"0"
"334581"|"Possible Web,  Marketing  & Consulting"|"100k-1M"
"334516"|"7thGem"|"0"
"334457"|"FitMove SAS"|"0"
"334441"|"LUNA Mobile"|"0"
"334400"|"WeSpotlight.com"|"0"
"334206"|"Other Stories Design studio "|"0"
"162590"|"Fat Dog Mobile"|"0"
"334027"|"cThru.us"|"0"
"333968"|"iChoozU - TikTakTalk"|"0"
"333966"|"ALTe Technologies"|"0"
"333887"|"Imexco General"|"0"
"333852"|"HeartBeat Technologies"|"0"
"333842"|"cMeSafe"|"0"
"333815"|"Soldiers of Valor Foundation"|"0"
"333566"|"prolep.si"|"0"
"333523"|"ProumoBox"|"0"
"333263"|"Stikeestore.com"|"0"
"333260"|"Zuvaa"|"0"
"333147"|"Founders Bloc"|"0"
"333088"|"Rastival"|"0"
"332978"|"GBTH Digital"|"0"
"332689"|"Multisensory Fitness"|"0"
"332916"|"DoeMyanmar.com"|"0"
"332540"|"Leaders' Lunch Pakistan"|"0"
"332524"|"YatraChef"|"0"
"332415"|"Exchange Recovery"|"0"
"332390"|"GWZ Consultants"|"0"
"332388"|"GWZ Enterprise"|"0"
"332320"|"Fanhold"|"0"
"332201"|"RoosterBio"|"100k-1M"
"332163"|"Utah Home Renovation"|"0"
"331989"|"LedZed International"|"0"
"331861"|"Green Endeavor"|"0"
"331712"|"Envision Global"|"100k-1M"
"331672"|"Tenth Letter Made"|"0"
"331636"|"PcHub.com"|"0"
"331628"|"Sweet Exteriors and Construction"|"0"
"331586"|"SAPROPEET CANADA"|"0"
"331563"|"The Body Challenge"|"0"
"331532"|"Realibrium"|"0"
"331518"|"Rota Urbana"|"0"
"331503"|"ONGAB"|"0"
"331480"|"kassomat"|"0"
"331452"|"ShoeBox"|"0"
"331420"|"Hallrs"|"0"
"331175"|"Munchmatez"|"0"
"331158"|"kermesse Velopub"|"0"
"330953"|"Hybrid Idle"|"0"
"329627"|"Esprit-Health"|"0"
"330856"|"Sheridan TAverns"|"0"
"330846"|"Order-Taker"|"0"
"330831"|"PENSHAKE"|"0"
"330776"|"Web development San Francisco"|"0"
"330699"|"Axess Club Service"|"0"
"330625"|"SoCoMo"|"0"
"330462"|"DIGI DATE"|"10-100k"
"330456"|"Game Caterers"|"0"
"330362"|"TripleTPlus"|"0"
"330192"|"McMurrer Production"|"0"
"330178"|"FreeConvo"|"0"
"330103"|"Nidder"|"0"
"330087"|"CPRbase"|"0"
"329996"|"Myish"|"0"
"329979"|"Empowrr"|"0"
"329915"|"X-ROL S.A.S."|"10-100k"
"329880"|"Docs9"|"0"
"329851"|"Salty Dog Tactical"|"0"
"329803"|"Bucking Bee Vacation Resort"|"0"
"329523"|"PajamaREO & BitREO.com"|"0"
"329521"|"Geliyoo"|"0"
"329498"|"OnlineTehno Group SRL"|"0"
"329477"|"Powers Device Technologies"|"0"
"329468"|"Bee Baby"|"0"
"329450"|"Truehome"|"0"
"329302"|"SenseCube"|"0"
"329265"|"TechistWeb"|"0"
"293239"|"SharkWave"|"0"
"329234"|"vBSocial"|"0"
"329209"|"UrbanFarmTrading"|"0"
"329202"|"Wooshade Caps"|"0"
"329091"|"FoundMissing "|"0"
"329063"|"Looqsh"|"0"
"312485"|"5 Beest"|"0"
"328845"|"Storm and Shop"|"0"
"328794"|"Downrange Idaho"|"0"
"328752"|"3Dprintler"|"0"
"328744"|"Voter Reviews"|"0"
"328629"|"Parille Motor Oil"|"0"
"328622"|"Whoozzup"|"0"
"328597"|"Repair OST Files by Outlook OST Recovery"|"0"
"328573"|"Web Development Phoenix"|"0"
"328490"|"elbum"|"0"
"328479"|"K&C Consulting Services"|"0"
"328456"|"Green Ninja Marijuana Tech"|"0"
"328396"|"WWW.FREQENT.COM"|"0"
"328264"|"Epic Business Consulting"|"0"
"328213"|"Destination Solutions"|"0"
"328187"|"wassalni"|"0"
"328112"|"CoinSpot"|"0"
"328109"|"FOODSOCCER"|"0"
"328105"|"MyTeleworker"|"0"
"328101"|"House Of Hades"|"0"
"328030"|"StyleScan"|"0"
"328016"|"Sokol Energy"|"0"
"328015"|"Do or Dine"|"0"
"327908"|"Moda Ukraine"|"0"
"327409"|"Ubuildabid"|"0"
"327389"|"10k Financial"|"0"
"327369"|"Fancybox"|"100k-1M"
"327313"|"MyCookin"|"0"
"327191"|"Tidnu"|"0"
"327182"|"Motors Co"|"0"
"314942"|"Pixeldome"|"0"
"326985"|"Grabien"|"0"
"326919"|"Tala Farms"|"0"
"326830"|"BaziFIT"|"0"
"326782"|"FITCH Anti-Trust Research"|"0"
"326728"|"Tri-Tech"|"0"
"326624"|"iWish"|"0"
"326545"|"Swing Whistle"|"0"
"326520"|"Riding Daily"|"0"
"326373"|"ParkShare"|"0"
"326318"|"BitCuzdan.com"|"0"
"326292"|"The Changer"|"0"
"326198"|"Booking Social"|"0"
"326192"|"Rentpitara "|"0"
"326179"|"Targetty"|"0"
"284816"|"SenseGiz"|"0"
"326076"|"chat4snap"|"0"
"326029"|"Quality of Life Media"|"0"
"325969"|"MikList"|"0"
"325958"|"KATESMOKES INTERNATIONAL"|"0"
"325951"|"WasteSoft"|"0"
"325762"|"Make My Sketch"|"0"
"323678"|"Favobooks"|"0"
"325255"|"B&B Dispensor"|"0"
"325218"|"BlueChat"|"0"
"322474"|"POD WORKS GLOBAL"|"10-100k"
"322416"|"Inboxpage"|"0"
"322362"|"Chi-Spree"|"0"
"320983"|"E-Multiplex"|"0"
"322256"|"GHz Wireless"|"0"
"322220"|"Vectored Photonics"|"0"
"322197"|"GLERON"|"0"
"322068"|"Fitness And Music"|"0-10k"
"322028"|"Shy Society"|"0"
"321917"|"Gypsy Garage"|"0"
"321912"|"Game Cloud"|"10-100k"
"321827"|"Clean Leaf Smokes"|"0"
"321763"|"Melero Education"|"0"
"321707"|"TC Metro"|"0"
"321657"|"Book Demon"|"0"
"321641"|"Beyond the Surface International"|"0"
"321592"|"ER Computer Repair"|"0"
"321591"|"SquareHire"|"0"
"292592"|"Gemican"|"0"
"321417"|"02zone"|"0"
"321415"|"CVFlash"|"0"
"321380"|"Quivers International"|"100k-1M"
"321379"|"VidyaSunil & Associates"|"0"
"321217"|"Stone Age Media"|"0"
"321213"|"Float:Milwaukee"|"0"
"321021"|"ScholarsDen"|"0"
"320942"|"Ecicekci.com"|"0"
"93993"|"uGift"|"0"
"313032"|"SunDown RunDown Group"|"0"
"320906"|"Fortune Innovations San Diego"|"0"
"320868"|"WatchYourBike"|"0"
"30148"|"2Vancouver.com"|"0"
"320450"|"HommyFood"|"0"
"320400"|"Model Citizen"|"0"
"155978"|"Curbcity"|"0"
"320168"|"QSIL's The Fundraiser"|"0"
"320063"|"Ebb and Flow"|"0"
"320031"|"Geopay.me"|"100k-1M"
"319975"|"Addictive Performance"|"0"
"319985"|"Wiziva"|"0"
"319917"|"Edvisr"|"0"
"319793"|"Vent Scents"|"0"
"319790"|"Buffalo"|"0"
"319750"|"Seattle Sound Live"|"0"
"319669"|"3D Matters"|"0"
"195783"|"www.girik.in"|"0"
"319607"|"Uberpose"|"0"
"319568"|"MediCloud DSS"|"0"
"17220"|"iSoccer"|"100k-1M"
"319194"|"Auto Secure"|"100k-1M"
"319158"|"qpquo"|"0"
"319123"|"Open Door Global"|"0"
"319104"|"Ds Nuts N Butts"|"0"
"319100"|"Shenzhen Rongyu Tech Co."|"0"
"319053"|"CashCapp"|"0"
"319038"|"RyzeTV"|"0"
"319005"|"Morevoucher"|"0"
"318960"|"iussu d.o.o"|"0"
"318956"|"Quainted"|"100k-1M"
"318913"|"TPTT Travel Academy"|"0"
"235074"|"Supergadgets"|"0"
"318905"|"Starac"|"0"
"318879"|"tagMap"|"0"
"318816"|"Innovative Investments"|"0"
"318646"|"LEO"|"0"
"318582"|"Virtual and Business"|"0"
"318563"|"American Green Energy Systems"|"0"
"318409"|"3i Tech Works"|"0"
"318388"|"Adagio Group"|"0"
"318183"|"Lajwanti Designers"|"0"
"318079"|"MedPAC Technologies"|"0"
"318069"|"Legal Interactive Services"|"1M+"
"318030"|"Purveyour"|"0"
"317935"|"Tillister"|"0"
"317928"|"ZeroGox.com"|"0"
"263773"|"NyceBy:"|"0"
"222216"|"Cherry Bird"|"10-100k"
"317846"|"AidComputer"|"0"
"108721"|"iBidGames Interactive "|"0"
"317777"|"Drones, UAVs "|"0"
"317772"|"Lingua 101"|"0"
"317738"|"Work Space List"|"0"
"317698"|"PelMel Guide"|"0"
"317694"|"NipponFWD"|"0"
"317668"|"Vysoko Systems"|"0"
"317544"|"Wonderland.Travel"|"0"
"317512"|"WoodMarket.eu"|"0"
"317477"|"ArchitectureLive!"|"0"
"317454"|"luxe-voyager.com"|"0"
"317346"|"1000mW pointeur laser vert "|"0"
"317272"|"PinBud"|"0"
"317206"|"Perel Clothing"|"0"
"317198"|"Oxriver Capital"|"0"
"317181"|"AnswerFair.com"|"0"
"317111"|"Eusic"|"0"
"317102"|"Ofertas de E-mail"|"0"
"317096"|"neoeva"|"0"
"139856"|"Advice Wallet"|"100k-1M"
"316986"|"Myish Inc. "|"0"
"316918"|"Gourmet Hotdog Cafe"|"0"
"316882"|"ALLPlayer Group sp. z o.o. sp.k."|"0"
"279410"|"BorderFly"|"100k-1M"
"316680"|"PeSoMe"|"0"
"316624"|"Intelletech"|"0"
"316617"|"Remote Trial"|"0"
"316596"|"Under The Apron"|"0"
"316593"|"REOCOM MEDIA"|"0"
"316536"|"GearFive"|"0"
"312992"|"Osones"|"0"
"316451"|"Google Glass Colored Shades"|"0"
"316444"|"TrendMonitor"|"0"
"204435"|"StartupLatvia"|"0"
"316396"|"Freelancejobsng.com"|"0"
"316352"|"Forge"|"0"
"316337"|"Newster"|"0"
"316298"|"Bidhan Singh Monetary Enterprize"|"0"
"316184"|"ContactRocket"|"0"
"316129"|"Wingate Enterprises"|"0"
"314133"|"Ganozi SD"|"0"
"315963"|"Cristofe Luis"|"0"
"315851"|"Tap and Book"|"0"
"315831"|"Web Development San Jose"|"0"
"315405"|"Prince Joseph Foundation International"|"0"
"315785"|"Povario.ru"|"0"
"315763"|"Lombok Jaya Kreasindo"|"0"
"315671"|"CLEARGOL Towers Brazil"|"100k-1M"
"315628"|"kadlawo.com"|"0"
"315555"|"Venufy"|"0"
"315407"|"Content Games"|"0"
"315382"|"Moddo"|"0"
"315368"|"Zink Shirts, L.L.C."|"0"
"315249"|"MESI "|"0"
"315244"|"Postnd"|"0"
"315219"|"TAJINTECH CORP. DBA-AIRCLEAR  ENERGY"|"0"
"315153"|"Ophis"|"0"
"315076"|"NEXXUS PARTNERS "|"0"
"315071"|"Faith Investments"|"0"
"315066"|"MBAninjas"|"0"
"315006"|"Backroad Pedicab"|"0"
"314883"|"Wings Of War"|"0"
"314871"|"APEMONA"|"0"
"314858"|"Xtra - Sell and Buy from your smartphone"|"0"
"314675"|"Master Card Artist"|"0"
"314663"|"Aturma Systems"|"0"
"314607"|"World Biotechnology"|"0"
"314568"|"AMARAMCO"|"0"
"314539"|"Coxswain Mobile app - Via Mobil"|"0"
"314443"|"Grocer E-Store"|"0"
"314392"|"Wall45"|"0"
"314373"|"Locus Techsoft"|"0"
"314340"|"MYPROMOTION.US"|"0"
"314339"|"Veterans Aide Foundation"|"0"
"314303"|"Liox"|"0"
"314288"|"Time2cu"|"0"
"314208"|"Multiplier Effect"|"0"
"314065"|"Dirty Millions The Clean Way"|"0"
"314055"|"IT Innovators"|"0"
"194712"|"HeraldsonPost"|"0"
"314028"|"Cholula Nightlife"|"0"
"313958"|"ALLchemia"|"0"
"313946"|"Yibbly!"|"0"
"313938"|"abjjad"|"0"
"313925"|"SMARF Data Crowding"|"0"
"313854"|"ILLUM CLOTHING"|"0"
"313832"|"AppNation Tech"|"0"
"313753"|"Essential Man "|"0"
"313683"|"Syldi Studio"|"0"
"313656"|"MRPL"|"0"
"2999"|"Leximo"|"0"
"313559"|"evoze"|"0-10k"
"313525"|"Safe Trade  International"|"0"
"313504"|"Ecstatic Travel Group"|"0"
"313277"|"Reserva"|"0"
"313238"|"Piicmi"|"0"
"313216"|"#bio (Energy Technologies Ltd)"|"0"
"313215"|"Sé Parte - Crowdfunding Paraguay"|"0"
"313130"|"AlphaPackers"|"0"
"313093"|"GankerS Entertainment"|"0"
"313058"|"Enterprise Energy Services"|"0"
"313047"|"Perfblogger"|"0"
"313027"|"Crowned King"|"0"
"312920"|"Xpertseek.com"|"0"
"312896"|"Saraswatisadan, an Indian Arts School"|"0"
"312888"|"Butterfly"|"0"
"312872"|"MElinkki"|"0"
"312880"|"PeerReserve"|"0"
"312864"|"Goalie Mechanics"|"0"
"312846"|"Demand Resource Solutions"|"0"
"312845"|"A Shopping Butler"|"0"
"312837"|"Sponger"|"0"
"312818"|"Argumatr"|"0"
"312790"|"Revohloo  -  Revohloo Studios"|"0"
"312747"|"8travel.com"|"0"
"312750"|"The Master Switch"|"0"
"312746"|"Binary Code"|"0"
"299276"|"sigulardot"|"100k-1M"
"312580"|"Volante Group Liquiceuticals"|"0"
"312552"|"Jeffersons"|"0"
"312522"|"Social Endless"|"0"
"312508"|"AdLog.tv"|"0"
"290865"|"ReGroup"|"0"
"22976"|"CINIOS"|"0"
"312277"|"Momentium"|"0"
"312152"|"WHITEPLAN"|"0"
"312269"|"Red Rock"|"0"
"312243"|"PomZoo.com"|"0"
"312233"|"Legal Logic"|"0"
"312005"|"Professional Logical Solutions"|"0"
"311899"|"seo exparte "|"0"
"311851"|"Komar Games"|"0"
"311840"|"Parrainage Boursorama"|"0"
"311819"|"Nour Media Group"|"0"
"278770"|"Aero Academy"|"0"
"311796"|"Easy2Study"|"0"
"311767"|"Unseenseven"|"0"
"311713"|"Gamer's Con Video Game Conventions"|"0"
"311710"|"Ginch Club"|"0"
"311695"|"AZAR"|"0"
"311645"|"Spring Flower Publication"|"0"
"311506"|"World's Tackiest"|"0"
"311391"|"The Brain Storm studio"|"0"
"311367"|"Joya"|"0"
"311282"|"Fortune Innovations Melbourne "|"0"
"311205"|"BlueOctopusQR"|"0"
"311204"|"YouAskAnyone"|"0"
"311161"|"iOfixit "|"0"
"310947"|"PSS Herbs India"|"0"
"310930"|"ADVANCED UNIVERSAL TECH"|"0"
"310853"|"Global Blast Solution"|"0"
"310831"|"Surfme"|"0"
"310823"|"Automatic Trading"|"0"
"310813"|"Harpia Projetos"|"0"
"310630"|"ThirstyCrow E - Business Pvt."|"0"
"310565"|"B. C. Watson, Your Supermarket Hero"|"0"
"310486"|"ELLES    "|"0"
"310459"|"CurateKing"|"0"
"310408"|"Weetab Group"|"0"
"310399"|"DailyJobbox"|"0"
"310375"|"Unknown"|"0"
"310329"|"Simplicity Health Systems"|"0"
"310323"|"YOOP - Simple Payments Solutions"|"0"
"310309"|"Grateful Gardens Social Club"|"0"
"310300"|"Mysk Solutions"|"0"
"310257"|"Blackbird.co"|"0"
"310185"|"DaftRun"|"0"
"221075"|"Outsourcers Local"|"0"
"310059"|"Sirias"|"0"
"310004"|"Yellowbox"|"0"
"309981"|"HourHotels.com"|"0"
"309973"|"Voodoo"|"0"
"309944"|"Alfa Loem"|"0"
"309942"|"Startup Miner"|"0"
"309918"|"Gospell"|"10-100k"
"309866"|"Angels & Magick"|"0"
"309790"|"Kipsis"|"0"
"309645"|"Beneath Water"|"0"
"309644"|"Gatfol"|"0"
"309593"|"Globatum"|"0"
"309588"|"Russian Red 7 LLC "|"0"
"309525"|"Ozarks Extreme Outdoors"|"0"
"309524"|"Danleasing ApS "|"0"
"309498"|"IFGUIDE"|"0"
"309490"|"iRevü"|"0"
"309473"|"Keyz Repair "|"0"
"309454"|"ULN"|"0"
"309423"|"Black Fox Meadery"|"0"
"309386"|"softsoft"|"0"
"309380"|"vLance.vn"|"0"
"309366"|"Inapay"|"0"
"309344"|"TIEMAC"|"0"
"309325"|"Esteemed Treasures"|"0"
"309322"|"The Mathist"|"0"
"309245"|"Las Casas"|"0"
"309202"|"ACAR"|"0"
"309201"|"Creativiks"|"0"
"309170"|"Vertigo Games"|"0"
"309161"|"MindGear"|"0"
"228978"|"FamiJoy"|"0"
"309069"|"Mighty Cast"|"0"
"301731"|"KazVtorPlast Co."|"0"
"308960"|"Web development Company Detroit"|"0"
"304203"|"Geek Styling"|"0"
"308713"|"Qiqit!"|"0"
"308651"|"Intoxicated"|"0"
"308646"|"Charity Auto Club"|"0"
"308606"|"Docalytics"|"100k-1M"
"308547"|"Favorite Things"|"0"
"308517"|"Dohapoker"|"0"
"308351"|"Somnicycle"|"0"
"308261"|"Twiztour"|"0"
"308145"|"Saince"|"0"
"308141"|"Allfreed"|"0"
"308117"|"Cozmik Body"|"0"
"291365"|"Clue Video"|"0"
"271425"|"PineAds"|"0"
"308030"|"Hullo Creative"|"10-100k"
"307933"|"LoudCV"|"0"
"307913"|"RestateCRM"|"10-100k"
"307866"|"Costalize"|"0"
"307795"|"livs.in"|"0"
"307782"|"Science under Sail"|"0"
"306534"|"Pressbrite"|"0"
"307697"|"nFocus Labs"|"0"
"307614"|"Friendconnect"|"0"
"307600"|"The Pinellas Kickboxing Academy"|"0"
"307571"|"Cloudsify"|"0"
"307127"|"Treilla"|"0"
"307547"|"Brunetti Designs"|"0"
"307508"|"Tribe & Co., custom jeanmakers"|"0"
"307490"|"Givesy"|"0"
"307483"|"WAP! Comic Convention"|"0"
"307454"|"Metroview Capital"|"0"
"307420"|"BTC-SM"|"0"
"307397"|"Trickonn"|"0"
"307353"|"Tcheck'it"|"0"
"270522"|"icePOS"|"0"
"209702"|"RushLab"|"0"
"307326"|"Hashtaag"|"0"
"307292"|"i4drive"|"0"
"307279"|"TesterTout.com"|"0"
"307267"|"iHydro"|"0"
"307243"|"StemCell720"|"0"
"307160"|"Smart Kids Video "|"0-10k"
"307128"|"www.achatlaser.com"|"0"
"307101"|"Just a Box Studio"|"0"
"307080"|"Rapfeatures.com"|"0"
"306991"|"L2 Environmental Services"|"0"
"306954"|"Wayne Management Company"|"0"
"227934"|"Eight Technologies"|"0"
"306939"|"Spectra Instruments"|"0"
"24457"|"Youneeq"|"100k-1M"
"64349"|"Ourcast"|"100k-1M"
"306800"|"Mukha Yoga"|"0"
"181020"|"Street Fight"|"0"
"306754"|"night-job AG"|"0"
"306502"|"Education line"|"0"
"306590"|"FINTRUE TECHNOLOGIES PVT."|"0"
"306553"|"Viepage"|"0"
"306547"|"Antolek Interactive"|"0"
"259511"|"Paytagz"|"0"
"306134"|"New Understanding Music"|"0"
"306130"|"Gymsurfing"|"0"
"306096"|"Lottyre Rich"|"0"
"306081"|"SharpCart"|"0"
"306038"|"Bidhan Singh Business Enterprize"|"0"
"305999"|"Nature Walk Kauai"|"0"
"305995"|"Miami RCG"|"0"
"305933"|"Bunk Haus"|"0"
"305878"|"EventSneaker"|"0"
"305875"|"Reqwest"|"0"
"305872"|"Incubator Rater"|"0"
"305865"|"Stallion Auto Spa"|"0"
"305832"|"Sameera techno solutions"|"0"
"305827"|"Simav"|"0"
"305826"|"RegalWorks Media"|"0"
"305825"|"iMeal Pty"|"0"
"305814"|"Contestgram"|"0"
"305731"|"SociGroups"|"0"
"305726"|"Aircard"|"0"
"305710"|"InVastor.Com"|"0"
"305677"|"Broodjes & Bier"|"0"
"305615"|"Foodlogic"|"0"
"305602"|"Pikit"|"0"
"305429"|"Bagolf"|"0"
"305354"|"Ezylife Kenya"|"0"
"305308"|"GymSideKick"|"0"
"154028"|"AvaCon"|"0"
"305150"|"Crooked Creek"|"0"
"305098"|"Quibble Genomics Institute"|"0"
"305096"|"Fly Nights club/bar"|"0"
"305083"|"Thumbs"|"0"
"305028"|"Impact Bioenergy"|"0"
"305010"|"Alive - Premium Electronic Cigarettes"|"0"
"304977"|"Condo Motion"|"0"
"304927"|"Troy Bohlke - 10 Day Publicity "|"0"
"304776"|"VirtualGC"|"0"
"304772"|"Socialhappen"|"0"
"304694"|"Green On"|"0"
"304683"|"AlertsCentral"|"0"
"304649"|"favics"|"10-100k"
"304645"|"Nqyer"|"0"
"304630"|"Cloud306"|"100k-1M"
"304623"|"Artsper"|"0"
"304567"|"VOBI"|"0"
"304507"|"ConvergIQ"|"0"
"304425"|"CoCom IS"|"0"
"304418"|"Fuzmo"|"0"
"304328"|"H20 Pop up Portable Hookah Lounge"|"0"
"304224"|"YuMovil"|"0"
"304205"|"BUYONNET Sp.z o.o."|"0"
"304119"|"Tasten"|"0"
"304117"|"Instantly Social"|"0"
"304054"|"The Coffret"|"0"
"304014"|"Bom Apetite"|"0"
"303961"|"NextTopEvent"|"0"
"303654"|"Krishi Star"|"0"
"303625"|"Sade Wellness"|"0"
"249155"|"WayGlobal"|"0"
"115842"|"SkilledWizard"|"0"
"303581"|"BitByCoin"|"0"
"303576"|"RCE"|"0"
"298123"|"ERMClouds"|"0"
"300539"|"LoyalJunkie Mobile Loyalty Plateform"|"0"
"303494"|"Weecord.TV"|"0"
"303346"|"Orac"|"0"
"303323"|"Empty Beverage"|"0"
"244501"|"Managed Growth"|"0"
"303297"|"BeeCast"|"0"
"303267"|"iTestiWin.com"|"0"
"303264"|"LaughHalf"|"0-10k"
"303193"|"OFORO"|"0"
"303136"|"Skitsol"|"0"
"303082"|"League Warrior"|"0"
"302880"|"SonicLink"|"0"
"302878"|"Republer"|"0"
"302876"|"BRYXco"|"0"
"302871"|"SelfieSocial"|"0"
"302854"|"Poke Hawaiian Restaurant"|"0"
"302799"|"P.Solutions"|"0"
"302783"|"EFFICIENCIA"|"0"
"302779"|"Adsnile Technology"|"0"
"73942"|"Capserve Ventures"|"0"
"302716"|"Glow Traffic"|"0"
"302712"|"Koolives"|"0"
"302592"|"Lil 3D Printing"|"0"
"302494"|"Four Corners Cafe"|"0"
"302488"|"Gallant Visions Film Boutique"|"0"
"302471"|"Med Island Floating City"|"0"
"302457"|"8M Networks"|"0"
"302355"|"Smart Ass Toilet Paper"|"0"
"302314"|"iTown"|"0"
"302282"|"Mediagit"|"0"
"302272"|"Jaimie Jacobs"|"0"
"302269"|"SA Envitech a.s."|"0"
"302259"|"Channll"|"0"
"302208"|"Qeeub"|"0"
"302190"|"ARTEMIS Space"|"0"
"302188"|"Saplyng"|"0"
"292172"|"Skyeline Management and Promotions"|"0"
"302180"|"HomeWorks"|"0"
"285515"|"Mobilemock.IO"|"0"
"302030"|"Matrix-Box"|"0"
"301910"|"XPAT IP Services Pvt."|"0"
"301898"|"Centurion Oil and Gas, LLC (Dubai)"|"0"
"301882"|"iPot®  Inc. "|"0"
"301855"|"BizzSim Business Simulation"|"0"
"301843"|"Smokey Hollow MX"|"0"
"134566"|"Lookals"|"0"
"301693"|"Addiction Guide"|"0"
"301685"|"KantWait"|"0"
"301683"|"MoJo Spice Mixes & Rubs"|"0"
"301553"|"Preditiva"|"0"
"281410"|"box-planner"|"10-100k"
"301486"|"What-The-Buck--Gifts & More"|"0"
"301462"|"Diwaly.com"|"0"
"301413"|"Lokait"|"0"
"301366"|"Signalify"|"0"
"301113"|"Louisville Apartment Complex"|"0"
"301324"|"iWoodWood"|"0"
"301238"|"Content Syndicate"|"0"
"301241"|"EZPack Water"|"0"
"301239"|"TRAFFIC-SOCIAL"|"0"
"301213"|"ZOOM TV"|"10-100k"
"301206"|"Formbildr"|"0"
"274072"|"SocialDrv"|"0"
"301148"|"Magic Square Productions"|"0"
"301147"|"Little Spicy Funk"|"0"
"301084"|"myteendating"|"0"
"301063"|"ReShop.ph"|"0"
"301054"|"iZ About Town"|"0"
"301012"|"Microblr"|"0"
"300982"|"Femme du Coupe"|"0"
"300963"|"Never Give Up Foundation "|"0"
"300949"|"Defco Records"|"0"
"300873"|"FrameBuzz"|"0"
"300797"|"KNOWMINAL TECHNOLOGIES"|"0"
"300737"|"S.T.A.R.S"|"0"
"1627"|"DeskGod"|"0"
"300707"|"UrbnDesignz"|"0"
"300661"|"trustlr"|"0"
"300656"|"Tall Ship Studio"|"0"
"300655"|"I-K - privat invest"|"0"
"300600"|"Panasoft"|"0"
"300542"|"Dresses Plaza"|"0"
"300540"|"locus4u"|"0"
"300521"|"Socialmeet.me"|"0"
"300481"|"SnailMailPics"|"0"
"300449"|"Amplify.ph"|"0"
"300407"|"Real "|"1M+"
